Iteracions,Seed,k,Lambda,Beneficis
10,-1627762610,10,1.0,73
10,-1627762610,10,1.0,84
10,-1627762610,10,1.0,103
10,-1627762610,10,1.0,77
10,-1627762610,10,1.0,83
10,-1627762610,10,1.0,81
10,-1627762610,10,1.0,107
10,-1627762610,10,1.0,124
10,-1627762610,10,1.0,74
10,-1627762610,10,1.0,80
10,-1627762610,10,1.0,87
10,-1627762610,10,1.0,110
10,-1627762610,10,1.0,120
10,-1627762610,10,1.0,122
10,-1627762610,10,1.0,114
10,-1627762610,10,1.0,105
10,-1627762610,10,1.0,75
10,-1627762610,10,1.0,72
10,-1627762610,10,1.0,88
10,-1627762610,10,1.0,94
10,-1627762610,10,1.0,103
10,-1627762610,10,1.0,110
10,-1627762610,10,1.0,105
10,-1627762610,10,1.0,77
10,-1627762610,10,1.0,87
10,-1627762610,10,1.0,102
10,-1627762610,10,1.0,76
10,-1627762610,10,1.0,79
10,-1627762610,10,1.0,100
10,-1627762610,10,1.0,93
10,-1627762610,10,1.0,92
10,-1627762610,10,1.0,84
10,-1627762610,10,1.0,97
10,-1627762610,10,1.0,81
10,-1627762610,10,1.0,81
10,-1627762610,10,1.0,78
10,-1627762610,10,1.0,99
10,-1627762610,10,1.0,96
10,-1627762610,10,1.0,80
10,-1627762610,10,1.0,72
10,-1627762610,10,1.0,71
10,-1627762610,10,1.0,72
10,-1627762610,10,1.0,88
10,-1627762610,10,1.0,115
10,-1627762610,10,1.0,104
10,-1627762610,10,1.0,77
10,-1627762610,10,1.0,72
10,-1627762610,10,1.0,92
10,-1627762610,10,1.0,86
10,-1627762610,10,1.0,88
10,-1627762610,10,1.0,70
10,-1627762610,10,1.0,77
10,-1627762610,10,1.0,72
10,-1627762610,10,1.0,81
10,-1627762610,10,1.0,104
10,-1627762610,10,1.0,85
10,-1627762610,10,1.0,96
10,-1627762610,10,1.0,75
10,-1627762610,10,1.0,93
10,-1627762610,10,1.0,90
1,385595750,10,0.1,122
1,385595750,10,0.1,101
1,385595750,10,0.1,115
1,385595750,10,0.1,139
1,385595750,10,0.1,119
1,385595750,10,0.1,111
1,385595750,10,0.1,120
1,385595750,10,0.1,98
1,385595750,10,0.1,123
1,385595750,10,0.1,112
1,385595750,10,0.1,114
1,385595750,10,0.1,101
1,385595750,10,0.1,112
1,385595750,10,0.1,101
1,385595750,10,0.1,115
1,385595750,10,0.1,118
1,385595750,10,0.1,105
1,385595750,10,0.1,124
1,385595750,10,0.1,101
1,385595750,10,0.1,101
1,385595750,10,0.1,91
1,385595750,10,0.1,101
1,385595750,10,0.1,112
1,385595750,10,0.1,108
1,385595750,10,0.1,101
1,385595750,10,0.1,101
1,385595750,10,0.1,117
1,385595750,10,0.1,105
1,385595750,10,0.1,110
1,385595750,10,0.1,137
1,385595750,10,0.1,89
1,385595750,10,0.1,118
1,385595750,10,0.1,125
1,385595750,10,0.1,101
1,385595750,10,0.1,84
1,385595750,10,0.1,101
1,385595750,10,0.1,129
1,385595750,10,0.1,101
1,385595750,10,0.1,101
1,385595750,10,0.1,105
1,385595750,10,0.1,108
1,385595750,10,0.1,106
1,385595750,10,0.1,122
1,385595750,10,0.1,96
1,385595750,10,0.1,120
1,385595750,10,0.1,122
1,385595750,10,0.1,103
1,385595750,10,0.1,119
1,385595750,10,0.1,101
1,385595750,10,0.1,117
1,385595750,10,0.1,101
1,385595750,10,0.1,102
1,385595750,10,0.1,102
1,385595750,10,0.1,125
1,385595750,10,0.1,96
1,385595750,10,0.1,99
1,385595750,10,0.1,118
1,385595750,10,0.1,89
1,385595750,10,0.1,101
1,385595750,10,0.1,101
1,385595750,10,0.1,122
1,385595750,10,0.1,101
1,385595750,10,0.1,114
1,385595750,10,0.1,99
1,385595750,10,0.1,130
1,385595750,10,0.1,123
1,385595750,10,0.1,131
1,385595750,10,0.1,84
1,385595750,10,0.1,129
1,385595750,10,0.1,117
1,385595750,10,0.1,108
1,385595750,10,0.1,114
1,385595750,10,0.1,116
1,385595750,10,0.1,122
1,385595750,10,0.1,137
1,385595750,10,0.1,118
1,385595750,10,0.1,123
1,385595750,10,0.1,124
1,385595750,10,0.1,120
1,385595750,10,0.1,102
1,385595750,10,0.1,110
1,385595750,10,0.1,112
1,385595750,10,0.1,134
1,385595750,10,0.1,118
1,385595750,10,0.1,119
1,385595750,10,0.1,107
1,385595750,10,0.1,117
1,385595750,10,0.1,122
1,385595750,10,0.1,100
1,385595750,10,0.1,113
1,385595750,10,0.1,122
1,385595750,10,0.1,84
1,385595750,10,0.1,101
1,385595750,10,0.1,112
1,385595750,10,0.1,135
1,385595750,10,0.1,101
1,385595750,10,0.1,116
1,385595750,10,0.1,127
1,385595750,10,0.1,125
1,385595750,10,0.1,112
2,2026749535,10,0.1,81
2,2026749535,10,0.1,105
2,2026749535,10,0.1,95
2,2026749535,10,0.1,106
2,2026749535,10,0.1,80
2,2026749535,10,0.1,98
2,2026749535,10,0.1,90
2,2026749535,10,0.1,99
2,2026749535,10,0.1,102
2,2026749535,10,0.1,108
2,2026749535,10,0.1,76
2,2026749535,10,0.1,112
2,2026749535,10,0.1,95
2,2026749535,10,0.1,119
2,2026749535,10,0.1,103
2,2026749535,10,0.1,107
2,2026749535,10,0.1,109
2,2026749535,10,0.1,113
2,2026749535,10,0.1,110
2,2026749535,10,0.1,120
2,2026749535,10,0.1,111
2,2026749535,10,0.1,99
2,2026749535,10,0.1,103
2,2026749535,10,0.1,109
2,2026749535,10,0.1,82
2,2026749535,10,0.1,83
2,2026749535,10,0.1,104
2,2026749535,10,0.1,93
2,2026749535,10,0.1,115
2,2026749535,10,0.1,135
2,2026749535,10,0.1,128
2,2026749535,10,0.1,98
2,2026749535,10,0.1,99
2,2026749535,10,0.1,112
2,2026749535,10,0.1,124
2,2026749535,10,0.1,98
2,2026749535,10,0.1,130
2,2026749535,10,0.1,100
2,2026749535,10,0.1,121
2,2026749535,10,0.1,81
2,2026749535,10,0.1,103
2,2026749535,10,0.1,111
2,2026749535,10,0.1,81
2,2026749535,10,0.1,103
2,2026749535,10,0.1,81
2,2026749535,10,0.1,96
2,2026749535,10,0.1,90
2,2026749535,10,0.1,113
2,2026749535,10,0.1,99
2,2026749535,10,0.1,102
2,2026749535,10,0.1,107
2,2026749535,10,0.1,92
2,2026749535,10,0.1,113
2,2026749535,10,0.1,98
2,2026749535,10,0.1,97
2,2026749535,10,0.1,109
2,2026749535,10,0.1,94
2,2026749535,10,0.1,99
2,2026749535,10,0.1,89
2,2026749535,10,0.1,122
2,2026749535,10,0.1,99
2,2026749535,10,0.1,80
2,2026749535,10,0.1,89
2,2026749535,10,0.1,87
2,2026749535,10,0.1,126
2,2026749535,10,0.1,95
2,2026749535,10,0.1,124
2,2026749535,10,0.1,106
2,2026749535,10,0.1,112
2,2026749535,10,0.1,103
2,2026749535,10,0.1,98
2,2026749535,10,0.1,143
2,2026749535,10,0.1,95
2,2026749535,10,0.1,86
2,2026749535,10,0.1,94
2,2026749535,10,0.1,101
2,2026749535,10,0.1,80
2,2026749535,10,0.1,118
2,2026749535,10,0.1,116
2,2026749535,10,0.1,97
2,2026749535,10,0.1,96
2,2026749535,10,0.1,93
2,2026749535,10,0.1,112
2,2026749535,10,0.1,128
2,2026749535,10,0.1,99
2,2026749535,10,0.1,98
2,2026749535,10,0.1,95
2,2026749535,10,0.1,91
2,2026749535,10,0.1,97
2,2026749535,10,0.1,119
2,2026749535,10,0.1,98
2,2026749535,10,0.1,112
2,2026749535,10,0.1,109
2,2026749535,10,0.1,109
2,2026749535,10,0.1,99
2,2026749535,10,0.1,95
2,2026749535,10,0.1,99
2,2026749535,10,0.1,115
2,2026749535,10,0.1,105
2,2026749535,10,0.1,121
3,-1781127714,10,0.1,85
3,-1781127714,10,0.1,94
3,-1781127714,10,0.1,95
3,-1781127714,10,0.1,109
3,-1781127714,10,0.1,89
3,-1781127714,10,0.1,107
3,-1781127714,10,0.1,104
3,-1781127714,10,0.1,81
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,118
3,-1781127714,10,0.1,90
3,-1781127714,10,0.1,102
3,-1781127714,10,0.1,72
3,-1781127714,10,0.1,80
3,-1781127714,10,0.1,107
3,-1781127714,10,0.1,125
3,-1781127714,10,0.1,60
3,-1781127714,10,0.1,113
3,-1781127714,10,0.1,53
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,78
3,-1781127714,10,0.1,72
3,-1781127714,10,0.1,84
3,-1781127714,10,0.1,107
3,-1781127714,10,0.1,84
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,111
3,-1781127714,10,0.1,106
3,-1781127714,10,0.1,93
3,-1781127714,10,0.1,83
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,100
3,-1781127714,10,0.1,84
3,-1781127714,10,0.1,100
3,-1781127714,10,0.1,92
3,-1781127714,10,0.1,60
3,-1781127714,10,0.1,90
3,-1781127714,10,0.1,83
3,-1781127714,10,0.1,86
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,106
3,-1781127714,10,0.1,93
3,-1781127714,10,0.1,67
3,-1781127714,10,0.1,89
3,-1781127714,10,0.1,91
3,-1781127714,10,0.1,86
3,-1781127714,10,0.1,75
3,-1781127714,10,0.1,94
3,-1781127714,10,0.1,93
3,-1781127714,10,0.1,82
3,-1781127714,10,0.1,65
3,-1781127714,10,0.1,87
3,-1781127714,10,0.1,107
3,-1781127714,10,0.1,100
3,-1781127714,10,0.1,78
3,-1781127714,10,0.1,77
3,-1781127714,10,0.1,96
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,98
3,-1781127714,10,0.1,94
3,-1781127714,10,0.1,62
3,-1781127714,10,0.1,74
3,-1781127714,10,0.1,87
3,-1781127714,10,0.1,106
3,-1781127714,10,0.1,76
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,73
3,-1781127714,10,0.1,107
3,-1781127714,10,0.1,75
3,-1781127714,10,0.1,98
3,-1781127714,10,0.1,79
3,-1781127714,10,0.1,88
3,-1781127714,10,0.1,63
3,-1781127714,10,0.1,81
3,-1781127714,10,0.1,137
3,-1781127714,10,0.1,47
3,-1781127714,10,0.1,113
3,-1781127714,10,0.1,97
3,-1781127714,10,0.1,109
3,-1781127714,10,0.1,81
3,-1781127714,10,0.1,93
3,-1781127714,10,0.1,96
3,-1781127714,10,0.1,98
3,-1781127714,10,0.1,94
3,-1781127714,10,0.1,89
3,-1781127714,10,0.1,58
3,-1781127714,10,0.1,78
3,-1781127714,10,0.1,93
3,-1781127714,10,0.1,60
3,-1781127714,10,0.1,60
3,-1781127714,10,0.1,76
3,-1781127714,10,0.1,100
3,-1781127714,10,0.1,78
3,-1781127714,10,0.1,100
3,-1781127714,10,0.1,95
3,-1781127714,10,0.1,58
3,-1781127714,10,0.1,73
3,-1781127714,10,0.1,88
3,-1781127714,10,0.1,86
3,-1781127714,10,0.1,108
4,1621320539,10,0.1,98
4,1621320539,10,0.1,91
4,1621320539,10,0.1,91
4,1621320539,10,0.1,93
4,1621320539,10,0.1,109
4,1621320539,10,0.1,96
4,1621320539,10,0.1,93
4,1621320539,10,0.1,109
4,1621320539,10,0.1,100
4,1621320539,10,0.1,93
4,1621320539,10,0.1,102
4,1621320539,10,0.1,92
4,1621320539,10,0.1,91
4,1621320539,10,0.1,93
4,1621320539,10,0.1,94
4,1621320539,10,0.1,100
4,1621320539,10,0.1,85
4,1621320539,10,0.1,92
4,1621320539,10,0.1,96
4,1621320539,10,0.1,102
4,1621320539,10,0.1,91
4,1621320539,10,0.1,93
4,1621320539,10,0.1,92
4,1621320539,10,0.1,102
4,1621320539,10,0.1,102
4,1621320539,10,0.1,112
4,1621320539,10,0.1,100
4,1621320539,10,0.1,100
4,1621320539,10,0.1,91
4,1621320539,10,0.1,83
4,1621320539,10,0.1,92
4,1621320539,10,0.1,92
4,1621320539,10,0.1,94
4,1621320539,10,0.1,98
4,1621320539,10,0.1,101
4,1621320539,10,0.1,96
4,1621320539,10,0.1,97
4,1621320539,10,0.1,92
4,1621320539,10,0.1,105
4,1621320539,10,0.1,111
4,1621320539,10,0.1,110
4,1621320539,10,0.1,92
4,1621320539,10,0.1,91
4,1621320539,10,0.1,104
4,1621320539,10,0.1,102
4,1621320539,10,0.1,104
4,1621320539,10,0.1,100
4,1621320539,10,0.1,102
4,1621320539,10,0.1,112
4,1621320539,10,0.1,92
4,1621320539,10,0.1,92
4,1621320539,10,0.1,93
4,1621320539,10,0.1,92
4,1621320539,10,0.1,103
4,1621320539,10,0.1,101
4,1621320539,10,0.1,103
4,1621320539,10,0.1,85
4,1621320539,10,0.1,100
4,1621320539,10,0.1,92
4,1621320539,10,0.1,92
4,1621320539,10,0.1,106
4,1621320539,10,0.1,111
4,1621320539,10,0.1,92
4,1621320539,10,0.1,95
4,1621320539,10,0.1,106
4,1621320539,10,0.1,107
4,1621320539,10,0.1,97
4,1621320539,10,0.1,100
4,1621320539,10,0.1,91
4,1621320539,10,0.1,104
4,1621320539,10,0.1,92
4,1621320539,10,0.1,106
4,1621320539,10,0.1,92
4,1621320539,10,0.1,103
4,1621320539,10,0.1,85
4,1621320539,10,0.1,93
4,1621320539,10,0.1,115
4,1621320539,10,0.1,92
4,1621320539,10,0.1,107
4,1621320539,10,0.1,101
4,1621320539,10,0.1,98
4,1621320539,10,0.1,95
4,1621320539,10,0.1,102
4,1621320539,10,0.1,92
4,1621320539,10,0.1,91
4,1621320539,10,0.1,101
4,1621320539,10,0.1,101
4,1621320539,10,0.1,93
4,1621320539,10,0.1,98
4,1621320539,10,0.1,93
4,1621320539,10,0.1,103
4,1621320539,10,0.1,100
4,1621320539,10,0.1,97
4,1621320539,10,0.1,89
4,1621320539,10,0.1,105
4,1621320539,10,0.1,106
4,1621320539,10,0.1,92
4,1621320539,10,0.1,96
4,1621320539,10,0.1,92
4,1621320539,10,0.1,111
5,1636123167,10,0.1,79
5,1636123167,10,0.1,88
5,1636123167,10,0.1,90
5,1636123167,10,0.1,95
5,1636123167,10,0.1,97
5,1636123167,10,0.1,85
5,1636123167,10,0.1,83
5,1636123167,10,0.1,87
5,1636123167,10,0.1,84
5,1636123167,10,0.1,87
5,1636123167,10,0.1,79
5,1636123167,10,0.1,79
5,1636123167,10,0.1,87
5,1636123167,10,0.1,88
5,1636123167,10,0.1,89
5,1636123167,10,0.1,80
5,1636123167,10,0.1,79
5,1636123167,10,0.1,112
5,1636123167,10,0.1,99
5,1636123167,10,0.1,101
5,1636123167,10,0.1,80
5,1636123167,10,0.1,79
5,1636123167,10,0.1,90
5,1636123167,10,0.1,76
5,1636123167,10,0.1,85
5,1636123167,10,0.1,86
5,1636123167,10,0.1,76
5,1636123167,10,0.1,76
5,1636123167,10,0.1,76
5,1636123167,10,0.1,95
5,1636123167,10,0.1,76
5,1636123167,10,0.1,81
5,1636123167,10,0.1,81
5,1636123167,10,0.1,85
5,1636123167,10,0.1,89
5,1636123167,10,0.1,91
5,1636123167,10,0.1,97
5,1636123167,10,0.1,83
5,1636123167,10,0.1,91
5,1636123167,10,0.1,92
5,1636123167,10,0.1,102
5,1636123167,10,0.1,79
5,1636123167,10,0.1,75
5,1636123167,10,0.1,94
5,1636123167,10,0.1,85
5,1636123167,10,0.1,84
5,1636123167,10,0.1,76
5,1636123167,10,0.1,98
5,1636123167,10,0.1,92
5,1636123167,10,0.1,100
5,1636123167,10,0.1,90
5,1636123167,10,0.1,89
5,1636123167,10,0.1,88
5,1636123167,10,0.1,80
5,1636123167,10,0.1,91
5,1636123167,10,0.1,87
5,1636123167,10,0.1,104
5,1636123167,10,0.1,92
5,1636123167,10,0.1,80
5,1636123167,10,0.1,88
5,1636123167,10,0.1,76
5,1636123167,10,0.1,79
5,1636123167,10,0.1,86
5,1636123167,10,0.1,82
5,1636123167,10,0.1,104
5,1636123167,10,0.1,79
5,1636123167,10,0.1,85
5,1636123167,10,0.1,81
5,1636123167,10,0.1,97
5,1636123167,10,0.1,103
5,1636123167,10,0.1,86
5,1636123167,10,0.1,76
5,1636123167,10,0.1,94
5,1636123167,10,0.1,85
5,1636123167,10,0.1,79
5,1636123167,10,0.1,98
5,1636123167,10,0.1,98
5,1636123167,10,0.1,82
5,1636123167,10,0.1,98
5,1636123167,10,0.1,79
5,1636123167,10,0.1,81
5,1636123167,10,0.1,90
5,1636123167,10,0.1,79
5,1636123167,10,0.1,88
5,1636123167,10,0.1,91
5,1636123167,10,0.1,86
5,1636123167,10,0.1,92
5,1636123167,10,0.1,85
5,1636123167,10,0.1,100
5,1636123167,10,0.1,86
5,1636123167,10,0.1,76
5,1636123167,10,0.1,91
5,1636123167,10,0.1,89
5,1636123167,10,0.1,85
5,1636123167,10,0.1,76
5,1636123167,10,0.1,65
5,1636123167,10,0.1,94
5,1636123167,10,0.1,89
5,1636123167,10,0.1,94
5,1636123167,10,0.1,92
6,1791064276,10,0.1,95
6,1791064276,10,0.1,114
6,1791064276,10,0.1,118
6,1791064276,10,0.1,125
6,1791064276,10,0.1,113
6,1791064276,10,0.1,107
6,1791064276,10,0.1,86
6,1791064276,10,0.1,122
6,1791064276,10,0.1,136
6,1791064276,10,0.1,101
6,1791064276,10,0.1,110
6,1791064276,10,0.1,129
6,1791064276,10,0.1,129
6,1791064276,10,0.1,121
6,1791064276,10,0.1,116
6,1791064276,10,0.1,132
6,1791064276,10,0.1,98
6,1791064276,10,0.1,151
6,1791064276,10,0.1,151
6,1791064276,10,0.1,103
6,1791064276,10,0.1,80
6,1791064276,10,0.1,95
6,1791064276,10,0.1,139
6,1791064276,10,0.1,131
6,1791064276,10,0.1,126
6,1791064276,10,0.1,139
6,1791064276,10,0.1,116
6,1791064276,10,0.1,101
6,1791064276,10,0.1,111
6,1791064276,10,0.1,94
6,1791064276,10,0.1,115
6,1791064276,10,0.1,95
6,1791064276,10,0.1,122
6,1791064276,10,0.1,136
6,1791064276,10,0.1,95
6,1791064276,10,0.1,95
6,1791064276,10,0.1,83
6,1791064276,10,0.1,116
6,1791064276,10,0.1,136
6,1791064276,10,0.1,105
6,1791064276,10,0.1,115
6,1791064276,10,0.1,154
6,1791064276,10,0.1,120
6,1791064276,10,0.1,98
6,1791064276,10,0.1,87
6,1791064276,10,0.1,134
6,1791064276,10,0.1,115
6,1791064276,10,0.1,115
6,1791064276,10,0.1,124
6,1791064276,10,0.1,110
6,1791064276,10,0.1,139
6,1791064276,10,0.1,95
6,1791064276,10,0.1,122
6,1791064276,10,0.1,114
6,1791064276,10,0.1,111
6,1791064276,10,0.1,104
6,1791064276,10,0.1,95
6,1791064276,10,0.1,128
6,1791064276,10,0.1,106
6,1791064276,10,0.1,115
6,1791064276,10,0.1,107
6,1791064276,10,0.1,118
6,1791064276,10,0.1,119
6,1791064276,10,0.1,134
6,1791064276,10,0.1,101
6,1791064276,10,0.1,135
6,1791064276,10,0.1,95
6,1791064276,10,0.1,106
6,1791064276,10,0.1,135
6,1791064276,10,0.1,112
6,1791064276,10,0.1,119
6,1791064276,10,0.1,127
6,1791064276,10,0.1,112
6,1791064276,10,0.1,122
6,1791064276,10,0.1,134
6,1791064276,10,0.1,80
6,1791064276,10,0.1,110
6,1791064276,10,0.1,100
6,1791064276,10,0.1,124
6,1791064276,10,0.1,123
6,1791064276,10,0.1,115
6,1791064276,10,0.1,125
6,1791064276,10,0.1,104
6,1791064276,10,0.1,118
6,1791064276,10,0.1,80
6,1791064276,10,0.1,104
6,1791064276,10,0.1,95
6,1791064276,10,0.1,95
6,1791064276,10,0.1,95
6,1791064276,10,0.1,104
6,1791064276,10,0.1,148
6,1791064276,10,0.1,110
6,1791064276,10,0.1,95
6,1791064276,10,0.1,119
6,1791064276,10,0.1,139
6,1791064276,10,0.1,95
6,1791064276,10,0.1,90
6,1791064276,10,0.1,109
6,1791064276,10,0.1,125
6,1791064276,10,0.1,95
7,-804964409,10,0.1,81
7,-804964409,10,0.1,65
7,-804964409,10,0.1,89
7,-804964409,10,0.1,44
7,-804964409,10,0.1,70
7,-804964409,10,0.1,93
7,-804964409,10,0.1,117
7,-804964409,10,0.1,58
7,-804964409,10,0.1,107
7,-804964409,10,0.1,71
7,-804964409,10,0.1,69
7,-804964409,10,0.1,72
7,-804964409,10,0.1,78
7,-804964409,10,0.1,66
7,-804964409,10,0.1,77
7,-804964409,10,0.1,71
7,-804964409,10,0.1,91
7,-804964409,10,0.1,67
7,-804964409,10,0.1,86
7,-804964409,10,0.1,104
7,-804964409,10,0.1,87
7,-804964409,10,0.1,55
7,-804964409,10,0.1,94
7,-804964409,10,0.1,72
7,-804964409,10,0.1,72
7,-804964409,10,0.1,52
7,-804964409,10,0.1,80
7,-804964409,10,0.1,97
7,-804964409,10,0.1,112
7,-804964409,10,0.1,55
7,-804964409,10,0.1,112
7,-804964409,10,0.1,83
7,-804964409,10,0.1,105
7,-804964409,10,0.1,116
7,-804964409,10,0.1,88
7,-804964409,10,0.1,108
7,-804964409,10,0.1,56
7,-804964409,10,0.1,93
7,-804964409,10,0.1,69
7,-804964409,10,0.1,91
7,-804964409,10,0.1,94
7,-804964409,10,0.1,97
7,-804964409,10,0.1,57
7,-804964409,10,0.1,94
7,-804964409,10,0.1,92
7,-804964409,10,0.1,89
7,-804964409,10,0.1,86
7,-804964409,10,0.1,75
7,-804964409,10,0.1,114
7,-804964409,10,0.1,105
7,-804964409,10,0.1,70
7,-804964409,10,0.1,57
7,-804964409,10,0.1,77
7,-804964409,10,0.1,122
7,-804964409,10,0.1,44
7,-804964409,10,0.1,107
7,-804964409,10,0.1,76
7,-804964409,10,0.1,92
7,-804964409,10,0.1,97
7,-804964409,10,0.1,68
7,-804964409,10,0.1,94
7,-804964409,10,0.1,93
7,-804964409,10,0.1,106
7,-804964409,10,0.1,118
7,-804964409,10,0.1,52
7,-804964409,10,0.1,113
7,-804964409,10,0.1,86
7,-804964409,10,0.1,60
7,-804964409,10,0.1,90
7,-804964409,10,0.1,59
7,-804964409,10,0.1,72
7,-804964409,10,0.1,91
7,-804964409,10,0.1,83
7,-804964409,10,0.1,66
7,-804964409,10,0.1,80
7,-804964409,10,0.1,43
7,-804964409,10,0.1,92
7,-804964409,10,0.1,76
7,-804964409,10,0.1,57
7,-804964409,10,0.1,91
7,-804964409,10,0.1,65
7,-804964409,10,0.1,128
7,-804964409,10,0.1,104
7,-804964409,10,0.1,75
7,-804964409,10,0.1,98
7,-804964409,10,0.1,103
7,-804964409,10,0.1,74
7,-804964409,10,0.1,121
7,-804964409,10,0.1,106
7,-804964409,10,0.1,80
7,-804964409,10,0.1,87
7,-804964409,10,0.1,92
7,-804964409,10,0.1,102
7,-804964409,10,0.1,77
7,-804964409,10,0.1,105
7,-804964409,10,0.1,109
7,-804964409,10,0.1,77
7,-804964409,10,0.1,122
7,-804964409,10,0.1,60
7,-804964409,10,0.1,115
8,-1853980335,10,0.1,100
8,-1853980335,10,0.1,85
8,-1853980335,10,0.1,72
8,-1853980335,10,0.1,73
8,-1853980335,10,0.1,73
8,-1853980335,10,0.1,53
8,-1853980335,10,0.1,87
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,83
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,94
8,-1853980335,10,0.1,94
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,91
8,-1853980335,10,0.1,80
8,-1853980335,10,0.1,98
8,-1853980335,10,0.1,75
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,76
8,-1853980335,10,0.1,67
8,-1853980335,10,0.1,94
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,89
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,80
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,96
8,-1853980335,10,0.1,85
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,69
8,-1853980335,10,0.1,93
8,-1853980335,10,0.1,74
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,81
8,-1853980335,10,0.1,72
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,89
8,-1853980335,10,0.1,93
8,-1853980335,10,0.1,103
8,-1853980335,10,0.1,89
8,-1853980335,10,0.1,67
8,-1853980335,10,0.1,102
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,53
8,-1853980335,10,0.1,69
8,-1853980335,10,0.1,83
8,-1853980335,10,0.1,88
8,-1853980335,10,0.1,96
8,-1853980335,10,0.1,103
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,68
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,96
8,-1853980335,10,0.1,84
8,-1853980335,10,0.1,83
8,-1853980335,10,0.1,88
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,89
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,81
8,-1853980335,10,0.1,87
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,88
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,114
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,88
8,-1853980335,10,0.1,85
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,72
8,-1853980335,10,0.1,77
8,-1853980335,10,0.1,93
8,-1853980335,10,0.1,90
8,-1853980335,10,0.1,59
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,73
8,-1853980335,10,0.1,70
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,79
8,-1853980335,10,0.1,65
8,-1853980335,10,0.1,73
8,-1853980335,10,0.1,83
8,-1853980335,10,0.1,49
8,-1853980335,10,0.1,112
8,-1853980335,10,0.1,78
8,-1853980335,10,0.1,67
8,-1853980335,10,0.1,106
9,783071023,10,0.1,104
9,783071023,10,0.1,108
9,783071023,10,0.1,72
9,783071023,10,0.1,88
9,783071023,10,0.1,103
9,783071023,10,0.1,83
9,783071023,10,0.1,86
9,783071023,10,0.1,73
9,783071023,10,0.1,86
9,783071023,10,0.1,62
9,783071023,10,0.1,94
9,783071023,10,0.1,90
9,783071023,10,0.1,91
9,783071023,10,0.1,140
9,783071023,10,0.1,91
9,783071023,10,0.1,75
9,783071023,10,0.1,73
9,783071023,10,0.1,94
9,783071023,10,0.1,100
9,783071023,10,0.1,106
9,783071023,10,0.1,97
9,783071023,10,0.1,118
9,783071023,10,0.1,62
9,783071023,10,0.1,99
9,783071023,10,0.1,103
9,783071023,10,0.1,79
9,783071023,10,0.1,109
9,783071023,10,0.1,63
9,783071023,10,0.1,106
9,783071023,10,0.1,65
9,783071023,10,0.1,110
9,783071023,10,0.1,87
9,783071023,10,0.1,104
9,783071023,10,0.1,101
9,783071023,10,0.1,76
9,783071023,10,0.1,100
9,783071023,10,0.1,82
9,783071023,10,0.1,93
9,783071023,10,0.1,102
9,783071023,10,0.1,63
9,783071023,10,0.1,101
9,783071023,10,0.1,92
9,783071023,10,0.1,73
9,783071023,10,0.1,90
9,783071023,10,0.1,111
9,783071023,10,0.1,73
9,783071023,10,0.1,102
9,783071023,10,0.1,87
9,783071023,10,0.1,103
9,783071023,10,0.1,102
9,783071023,10,0.1,94
9,783071023,10,0.1,101
9,783071023,10,0.1,86
9,783071023,10,0.1,89
9,783071023,10,0.1,114
9,783071023,10,0.1,90
9,783071023,10,0.1,73
9,783071023,10,0.1,74
9,783071023,10,0.1,78
9,783071023,10,0.1,85
9,783071023,10,0.1,93
9,783071023,10,0.1,96
9,783071023,10,0.1,87
9,783071023,10,0.1,89
9,783071023,10,0.1,60
