Iteracions,Seed,k,Lambda,Beneficis
10,1687242272,25,1.0,91
10,1687242272,25,1.0,108
10,1687242272,25,1.0,108
10,1687242272,25,1.0,112
10,1687242272,25,1.0,98
10,1687242272,25,1.0,116
10,1687242272,25,1.0,121
10,1687242272,25,1.0,119
10,1687242272,25,1.0,97
10,1687242272,25,1.0,97
10,1687242272,25,1.0,97
10,1687242272,25,1.0,113
10,1687242272,25,1.0,123
10,1687242272,25,1.0,110
10,1687242272,25,1.0,107
10,1687242272,25,1.0,98
10,1687242272,25,1.0,99
10,1687242272,25,1.0,95
10,1687242272,25,1.0,106
10,1687242272,25,1.0,109
10,1687242272,25,1.0,103
10,1687242272,25,1.0,112
10,1687242272,25,1.0,111
10,1687242272,25,1.0,91
10,1687242272,25,1.0,116
10,1687242272,25,1.0,96
10,1687242272,25,1.0,96
10,1687242272,25,1.0,102
10,1687242272,25,1.0,115
10,1687242272,25,1.0,97
10,1687242272,25,1.0,108
10,1687242272,25,1.0,103
10,1687242272,25,1.0,96
10,1687242272,25,1.0,93
10,1687242272,25,1.0,110
10,1687242272,25,1.0,104
10,1687242272,25,1.0,95
10,1687242272,25,1.0,116
10,1687242272,25,1.0,96
10,1687242272,25,1.0,116
10,1687242272,25,1.0,103
10,1687242272,25,1.0,110
10,1687242272,25,1.0,115
10,1687242272,25,1.0,128
10,1687242272,25,1.0,89
10,1687242272,25,1.0,122
10,1687242272,25,1.0,105
10,1687242272,25,1.0,101
10,1687242272,25,1.0,98
10,1687242272,25,1.0,108
10,1687242272,25,1.0,94
10,1687242272,25,1.0,121
10,1687242272,25,1.0,112
10,1687242272,25,1.0,114
10,1687242272,25,1.0,96
10,1687242272,25,1.0,105
10,1687242272,25,1.0,99
10,1687242272,25,1.0,98
10,1687242272,25,1.0,85
10,1687242272,25,1.0,97
10,1687242272,25,1.0,96
10,1687242272,25,1.0,98
10,1687242272,25,1.0,99
10,1687242272,25,1.0,94
10,1687242272,25,1.0,94
10,1687242272,25,1.0,106
10,1687242272,25,1.0,95
10,1687242272,25,1.0,101
10,1687242272,25,1.0,98
10,1687242272,25,1.0,108
1,-1787427180,25,0.1,71
1,-1787427180,25,0.1,116
1,-1787427180,25,0.1,102
1,-1787427180,25,0.1,115
1,-1787427180,25,0.1,98
1,-1787427180,25,0.1,48
1,-1787427180,25,0.1,81
1,-1787427180,25,0.1,89
1,-1787427180,25,0.1,94
1,-1787427180,25,0.1,96
1,-1787427180,25,0.1,85
1,-1787427180,25,0.1,58
1,-1787427180,25,0.1,80
1,-1787427180,25,0.1,114
1,-1787427180,25,0.1,99
1,-1787427180,25,0.1,64
1,-1787427180,25,0.1,101
1,-1787427180,25,0.1,106
1,-1787427180,25,0.1,96
1,-1787427180,25,0.1,59
1,-1787427180,25,0.1,106
1,-1787427180,25,0.1,88
1,-1787427180,25,0.1,102
1,-1787427180,25,0.1,115
1,-1787427180,25,0.1,111
1,-1787427180,25,0.1,131
1,-1787427180,25,0.1,104
1,-1787427180,25,0.1,81
1,-1787427180,25,0.1,94
1,-1787427180,25,0.1,82
1,-1787427180,25,0.1,98
1,-1787427180,25,0.1,75
1,-1787427180,25,0.1,90
1,-1787427180,25,0.1,90
1,-1787427180,25,0.1,73
1,-1787427180,25,0.1,91
1,-1787427180,25,0.1,82
1,-1787427180,25,0.1,60
1,-1787427180,25,0.1,109
1,-1787427180,25,0.1,72
1,-1787427180,25,0.1,99
1,-1787427180,25,0.1,75
1,-1787427180,25,0.1,77
1,-1787427180,25,0.1,86
1,-1787427180,25,0.1,60
1,-1787427180,25,0.1,73
1,-1787427180,25,0.1,81
1,-1787427180,25,0.1,118
1,-1787427180,25,0.1,96
1,-1787427180,25,0.1,105
1,-1787427180,25,0.1,92
1,-1787427180,25,0.1,50
1,-1787427180,25,0.1,96
1,-1787427180,25,0.1,67
1,-1787427180,25,0.1,74
1,-1787427180,25,0.1,79
1,-1787427180,25,0.1,84
1,-1787427180,25,0.1,115
1,-1787427180,25,0.1,87
1,-1787427180,25,0.1,108
1,-1787427180,25,0.1,102
1,-1787427180,25,0.1,89
1,-1787427180,25,0.1,99
1,-1787427180,25,0.1,83
1,-1787427180,25,0.1,85
1,-1787427180,25,0.1,112
1,-1787427180,25,0.1,126
1,-1787427180,25,0.1,98
1,-1787427180,25,0.1,80
1,-1787427180,25,0.1,89
1,-1787427180,25,0.1,106
1,-1787427180,25,0.1,84
1,-1787427180,25,0.1,120
1,-1787427180,25,0.1,72
1,-1787427180,25,0.1,98
1,-1787427180,25,0.1,72
1,-1787427180,25,0.1,76
1,-1787427180,25,0.1,72
1,-1787427180,25,0.1,102
1,-1787427180,25,0.1,72
1,-1787427180,25,0.1,61
1,-1787427180,25,0.1,73
1,-1787427180,25,0.1,85
1,-1787427180,25,0.1,138
1,-1787427180,25,0.1,85
1,-1787427180,25,0.1,130
1,-1787427180,25,0.1,114
1,-1787427180,25,0.1,82
1,-1787427180,25,0.1,101
1,-1787427180,25,0.1,87
1,-1787427180,25,0.1,93
1,-1787427180,25,0.1,74
1,-1787427180,25,0.1,98
1,-1787427180,25,0.1,94
1,-1787427180,25,0.1,73
1,-1787427180,25,0.1,86
1,-1787427180,25,0.1,46
1,-1787427180,25,0.1,92
1,-1787427180,25,0.1,96
1,-1787427180,25,0.1,72
2,1630839482,25,0.1,120
2,1630839482,25,0.1,102
2,1630839482,25,0.1,94
2,1630839482,25,0.1,109
2,1630839482,25,0.1,94
2,1630839482,25,0.1,113
2,1630839482,25,0.1,130
2,1630839482,25,0.1,104
2,1630839482,25,0.1,98
2,1630839482,25,0.1,115
2,1630839482,25,0.1,142
2,1630839482,25,0.1,101
2,1630839482,25,0.1,97
2,1630839482,25,0.1,100
2,1630839482,25,0.1,94
2,1630839482,25,0.1,133
2,1630839482,25,0.1,95
2,1630839482,25,0.1,139
2,1630839482,25,0.1,109
2,1630839482,25,0.1,110
2,1630839482,25,0.1,124
2,1630839482,25,0.1,104
2,1630839482,25,0.1,120
2,1630839482,25,0.1,153
2,1630839482,25,0.1,113
2,1630839482,25,0.1,113
2,1630839482,25,0.1,79
2,1630839482,25,0.1,119
2,1630839482,25,0.1,130
2,1630839482,25,0.1,93
2,1630839482,25,0.1,96
2,1630839482,25,0.1,124
2,1630839482,25,0.1,127
2,1630839482,25,0.1,118
2,1630839482,25,0.1,102
2,1630839482,25,0.1,122
2,1630839482,25,0.1,129
2,1630839482,25,0.1,114
2,1630839482,25,0.1,94
2,1630839482,25,0.1,109
2,1630839482,25,0.1,111
2,1630839482,25,0.1,79
2,1630839482,25,0.1,146
2,1630839482,25,0.1,79
2,1630839482,25,0.1,100
2,1630839482,25,0.1,94
2,1630839482,25,0.1,107
2,1630839482,25,0.1,126
2,1630839482,25,0.1,130
2,1630839482,25,0.1,118
2,1630839482,25,0.1,109
2,1630839482,25,0.1,113
2,1630839482,25,0.1,102
2,1630839482,25,0.1,113
2,1630839482,25,0.1,127
2,1630839482,25,0.1,126
2,1630839482,25,0.1,79
2,1630839482,25,0.1,111
2,1630839482,25,0.1,119
2,1630839482,25,0.1,81
2,1630839482,25,0.1,94
2,1630839482,25,0.1,112
2,1630839482,25,0.1,116
2,1630839482,25,0.1,98
2,1630839482,25,0.1,109
2,1630839482,25,0.1,108
2,1630839482,25,0.1,92
2,1630839482,25,0.1,79
2,1630839482,25,0.1,81
2,1630839482,25,0.1,94
2,1630839482,25,0.1,127
2,1630839482,25,0.1,94
2,1630839482,25,0.1,86
2,1630839482,25,0.1,113
2,1630839482,25,0.1,112
2,1630839482,25,0.1,86
2,1630839482,25,0.1,94
2,1630839482,25,0.1,122
2,1630839482,25,0.1,95
2,1630839482,25,0.1,134
2,1630839482,25,0.1,138
2,1630839482,25,0.1,98
2,1630839482,25,0.1,136
2,1630839482,25,0.1,112
2,1630839482,25,0.1,106
2,1630839482,25,0.1,135
2,1630839482,25,0.1,112
2,1630839482,25,0.1,105
2,1630839482,25,0.1,115
2,1630839482,25,0.1,104
2,1630839482,25,0.1,109
2,1630839482,25,0.1,101
2,1630839482,25,0.1,113
2,1630839482,25,0.1,102
2,1630839482,25,0.1,122
2,1630839482,25,0.1,91
2,1630839482,25,0.1,131
2,1630839482,25,0.1,124
2,1630839482,25,0.1,94
2,1630839482,25,0.1,94
3,1763495749,25,0.1,81
3,1763495749,25,0.1,89
3,1763495749,25,0.1,80
3,1763495749,25,0.1,86
3,1763495749,25,0.1,91
3,1763495749,25,0.1,72
3,1763495749,25,0.1,95
3,1763495749,25,0.1,86
3,1763495749,25,0.1,75
3,1763495749,25,0.1,98
3,1763495749,25,0.1,89
3,1763495749,25,0.1,81
3,1763495749,25,0.1,85
3,1763495749,25,0.1,84
3,1763495749,25,0.1,89
3,1763495749,25,0.1,102
3,1763495749,25,0.1,72
3,1763495749,25,0.1,72
3,1763495749,25,0.1,96
3,1763495749,25,0.1,76
3,1763495749,25,0.1,86
3,1763495749,25,0.1,83
3,1763495749,25,0.1,103
3,1763495749,25,0.1,98
3,1763495749,25,0.1,100
3,1763495749,25,0.1,79
3,1763495749,25,0.1,72
3,1763495749,25,0.1,93
3,1763495749,25,0.1,72
3,1763495749,25,0.1,90
3,1763495749,25,0.1,72
3,1763495749,25,0.1,72
3,1763495749,25,0.1,100
3,1763495749,25,0.1,72
3,1763495749,25,0.1,83
3,1763495749,25,0.1,78
3,1763495749,25,0.1,113
3,1763495749,25,0.1,99
3,1763495749,25,0.1,72
3,1763495749,25,0.1,102
3,1763495749,25,0.1,94
3,1763495749,25,0.1,98
3,1763495749,25,0.1,89
3,1763495749,25,0.1,119
3,1763495749,25,0.1,71
3,1763495749,25,0.1,86
3,1763495749,25,0.1,91
3,1763495749,25,0.1,91
3,1763495749,25,0.1,90
3,1763495749,25,0.1,88
3,1763495749,25,0.1,90
3,1763495749,25,0.1,72
3,1763495749,25,0.1,81
3,1763495749,25,0.1,72
3,1763495749,25,0.1,84
3,1763495749,25,0.1,91
3,1763495749,25,0.1,75
3,1763495749,25,0.1,73
3,1763495749,25,0.1,88
3,1763495749,25,0.1,88
3,1763495749,25,0.1,87
3,1763495749,25,0.1,87
3,1763495749,25,0.1,72
3,1763495749,25,0.1,82
3,1763495749,25,0.1,79
3,1763495749,25,0.1,96
3,1763495749,25,0.1,91
3,1763495749,25,0.1,76
3,1763495749,25,0.1,95
3,1763495749,25,0.1,116
3,1763495749,25,0.1,101
3,1763495749,25,0.1,82
3,1763495749,25,0.1,86
3,1763495749,25,0.1,88
3,1763495749,25,0.1,107
3,1763495749,25,0.1,81
3,1763495749,25,0.1,90
3,1763495749,25,0.1,75
3,1763495749,25,0.1,91
3,1763495749,25,0.1,93
3,1763495749,25,0.1,75
3,1763495749,25,0.1,81
3,1763495749,25,0.1,95
3,1763495749,25,0.1,112
3,1763495749,25,0.1,79
3,1763495749,25,0.1,93
3,1763495749,25,0.1,97
3,1763495749,25,0.1,98
3,1763495749,25,0.1,89
3,1763495749,25,0.1,77
3,1763495749,25,0.1,91
3,1763495749,25,0.1,72
3,1763495749,25,0.1,106
3,1763495749,25,0.1,91
3,1763495749,25,0.1,77
3,1763495749,25,0.1,81
3,1763495749,25,0.1,77
3,1763495749,25,0.1,91
3,1763495749,25,0.1,83
3,1763495749,25,0.1,97
4,2117028207,25,0.1,143
4,2117028207,25,0.1,108
4,2117028207,25,0.1,157
4,2117028207,25,0.1,133
4,2117028207,25,0.1,124
4,2117028207,25,0.1,92
4,2117028207,25,0.1,115
4,2117028207,25,0.1,114
4,2117028207,25,0.1,145
4,2117028207,25,0.1,134
4,2117028207,25,0.1,109
4,2117028207,25,0.1,140
4,2117028207,25,0.1,126
4,2117028207,25,0.1,159
4,2117028207,25,0.1,124
4,2117028207,25,0.1,120
4,2117028207,25,0.1,145
4,2117028207,25,0.1,166
4,2117028207,25,0.1,143
4,2117028207,25,0.1,119
4,2117028207,25,0.1,117
4,2117028207,25,0.1,138
4,2117028207,25,0.1,107
4,2117028207,25,0.1,136
4,2117028207,25,0.1,107
4,2117028207,25,0.1,131
4,2117028207,25,0.1,136
4,2117028207,25,0.1,134
4,2117028207,25,0.1,163
4,2117028207,25,0.1,109
4,2117028207,25,0.1,124
4,2117028207,25,0.1,107
4,2117028207,25,0.1,131
4,2117028207,25,0.1,107
4,2117028207,25,0.1,117
4,2117028207,25,0.1,121
4,2117028207,25,0.1,107
4,2117028207,25,0.1,183
4,2117028207,25,0.1,149
4,2117028207,25,0.1,124
4,2117028207,25,0.1,126
4,2117028207,25,0.1,126
4,2117028207,25,0.1,122
4,2117028207,25,0.1,130
4,2117028207,25,0.1,150
4,2117028207,25,0.1,110
4,2117028207,25,0.1,150
4,2117028207,25,0.1,155
4,2117028207,25,0.1,155
4,2117028207,25,0.1,124
4,2117028207,25,0.1,92
4,2117028207,25,0.1,115
4,2117028207,25,0.1,131
4,2117028207,25,0.1,90
4,2117028207,25,0.1,167
4,2117028207,25,0.1,136
4,2117028207,25,0.1,109
4,2117028207,25,0.1,113
4,2117028207,25,0.1,174
4,2117028207,25,0.1,107
4,2117028207,25,0.1,115
4,2117028207,25,0.1,130
4,2117028207,25,0.1,114
4,2117028207,25,0.1,144
4,2117028207,25,0.1,142
4,2117028207,25,0.1,154
4,2117028207,25,0.1,124
4,2117028207,25,0.1,103
4,2117028207,25,0.1,114
4,2117028207,25,0.1,108
4,2117028207,25,0.1,107
4,2117028207,25,0.1,109
4,2117028207,25,0.1,120
4,2117028207,25,0.1,126
4,2117028207,25,0.1,148
4,2117028207,25,0.1,161
4,2117028207,25,0.1,134
4,2117028207,25,0.1,90
4,2117028207,25,0.1,120
4,2117028207,25,0.1,141
4,2117028207,25,0.1,142
4,2117028207,25,0.1,155
4,2117028207,25,0.1,134
4,2117028207,25,0.1,152
4,2117028207,25,0.1,90
4,2117028207,25,0.1,142
4,2117028207,25,0.1,125
4,2117028207,25,0.1,124
4,2117028207,25,0.1,131
4,2117028207,25,0.1,151
4,2117028207,25,0.1,107
4,2117028207,25,0.1,133
4,2117028207,25,0.1,126
4,2117028207,25,0.1,137
4,2117028207,25,0.1,172
4,2117028207,25,0.1,107
4,2117028207,25,0.1,124
4,2117028207,25,0.1,150
4,2117028207,25,0.1,124
4,2117028207,25,0.1,118
5,-2040156872,25,0.1,93
5,-2040156872,25,0.1,114
5,-2040156872,25,0.1,108
5,-2040156872,25,0.1,131
5,-2040156872,25,0.1,136
5,-2040156872,25,0.1,119
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,82
5,-2040156872,25,0.1,137
5,-2040156872,25,0.1,119
5,-2040156872,25,0.1,98
5,-2040156872,25,0.1,147
5,-2040156872,25,0.1,93
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,127
5,-2040156872,25,0.1,137
5,-2040156872,25,0.1,93
5,-2040156872,25,0.1,135
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,110
5,-2040156872,25,0.1,83
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,110
5,-2040156872,25,0.1,105
5,-2040156872,25,0.1,138
5,-2040156872,25,0.1,148
5,-2040156872,25,0.1,137
5,-2040156872,25,0.1,161
5,-2040156872,25,0.1,98
5,-2040156872,25,0.1,112
5,-2040156872,25,0.1,122
5,-2040156872,25,0.1,93
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,153
5,-2040156872,25,0.1,115
5,-2040156872,25,0.1,136
5,-2040156872,25,0.1,107
5,-2040156872,25,0.1,100
5,-2040156872,25,0.1,144
5,-2040156872,25,0.1,96
5,-2040156872,25,0.1,143
5,-2040156872,25,0.1,112
5,-2040156872,25,0.1,121
5,-2040156872,25,0.1,129
5,-2040156872,25,0.1,131
5,-2040156872,25,0.1,109
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,137
5,-2040156872,25,0.1,112
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,107
5,-2040156872,25,0.1,115
5,-2040156872,25,0.1,115
5,-2040156872,25,0.1,87
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,105
5,-2040156872,25,0.1,133
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,134
5,-2040156872,25,0.1,118
5,-2040156872,25,0.1,129
5,-2040156872,25,0.1,123
5,-2040156872,25,0.1,127
5,-2040156872,25,0.1,115
5,-2040156872,25,0.1,108
5,-2040156872,25,0.1,123
5,-2040156872,25,0.1,124
5,-2040156872,25,0.1,109
5,-2040156872,25,0.1,114
5,-2040156872,25,0.1,119
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,152
5,-2040156872,25,0.1,143
5,-2040156872,25,0.1,101
5,-2040156872,25,0.1,112
5,-2040156872,25,0.1,108
5,-2040156872,25,0.1,111
5,-2040156872,25,0.1,121
5,-2040156872,25,0.1,122
5,-2040156872,25,0.1,89
5,-2040156872,25,0.1,108
5,-2040156872,25,0.1,85
5,-2040156872,25,0.1,114
5,-2040156872,25,0.1,117
5,-2040156872,25,0.1,82
5,-2040156872,25,0.1,97
5,-2040156872,25,0.1,96
5,-2040156872,25,0.1,126
5,-2040156872,25,0.1,108
5,-2040156872,25,0.1,104
5,-2040156872,25,0.1,98
5,-2040156872,25,0.1,93
5,-2040156872,25,0.1,128
5,-2040156872,25,0.1,117
5,-2040156872,25,0.1,96
5,-2040156872,25,0.1,97
5,-2040156872,25,0.1,112
5,-2040156872,25,0.1,131
6,696699133,25,0.1,94
6,696699133,25,0.1,85
6,696699133,25,0.1,96
6,696699133,25,0.1,83
6,696699133,25,0.1,97
6,696699133,25,0.1,93
6,696699133,25,0.1,99
6,696699133,25,0.1,96
6,696699133,25,0.1,94
6,696699133,25,0.1,69
6,696699133,25,0.1,93
6,696699133,25,0.1,99
6,696699133,25,0.1,94
6,696699133,25,0.1,83
6,696699133,25,0.1,83
6,696699133,25,0.1,86
6,696699133,25,0.1,86
6,696699133,25,0.1,73
6,696699133,25,0.1,75
6,696699133,25,0.1,89
6,696699133,25,0.1,99
6,696699133,25,0.1,103
6,696699133,25,0.1,98
6,696699133,25,0.1,91
6,696699133,25,0.1,83
6,696699133,25,0.1,99
6,696699133,25,0.1,72
6,696699133,25,0.1,93
6,696699133,25,0.1,78
6,696699133,25,0.1,93
6,696699133,25,0.1,86
6,696699133,25,0.1,96
6,696699133,25,0.1,100
6,696699133,25,0.1,110
6,696699133,25,0.1,95
6,696699133,25,0.1,101
6,696699133,25,0.1,92
6,696699133,25,0.1,89
6,696699133,25,0.1,93
6,696699133,25,0.1,95
6,696699133,25,0.1,85
6,696699133,25,0.1,86
6,696699133,25,0.1,92
6,696699133,25,0.1,96
6,696699133,25,0.1,80
6,696699133,25,0.1,83
6,696699133,25,0.1,85
6,696699133,25,0.1,99
6,696699133,25,0.1,70
6,696699133,25,0.1,101
6,696699133,25,0.1,95
6,696699133,25,0.1,89
6,696699133,25,0.1,99
6,696699133,25,0.1,89
6,696699133,25,0.1,85
6,696699133,25,0.1,114
6,696699133,25,0.1,73
6,696699133,25,0.1,92
6,696699133,25,0.1,83
6,696699133,25,0.1,83
6,696699133,25,0.1,82
6,696699133,25,0.1,93
6,696699133,25,0.1,69
6,696699133,25,0.1,99
6,696699133,25,0.1,93
6,696699133,25,0.1,93
6,696699133,25,0.1,104
6,696699133,25,0.1,99
6,696699133,25,0.1,101
6,696699133,25,0.1,99
6,696699133,25,0.1,99
6,696699133,25,0.1,84
6,696699133,25,0.1,69
6,696699133,25,0.1,91
6,696699133,25,0.1,83
6,696699133,25,0.1,105
6,696699133,25,0.1,87
6,696699133,25,0.1,101
6,696699133,25,0.1,109
6,696699133,25,0.1,83
6,696699133,25,0.1,76
6,696699133,25,0.1,91
6,696699133,25,0.1,115
6,696699133,25,0.1,87
6,696699133,25,0.1,101
6,696699133,25,0.1,93
6,696699133,25,0.1,83
6,696699133,25,0.1,94
6,696699133,25,0.1,83
6,696699133,25,0.1,99
6,696699133,25,0.1,100
6,696699133,25,0.1,96
6,696699133,25,0.1,98
6,696699133,25,0.1,100
6,696699133,25,0.1,100
6,696699133,25,0.1,97
6,696699133,25,0.1,111
6,696699133,25,0.1,89
6,696699133,25,0.1,108
6,696699133,25,0.1,103
7,-933057786,25,0.1,63
7,-933057786,25,0.1,85
7,-933057786,25,0.1,71
7,-933057786,25,0.1,49
7,-933057786,25,0.1,79
7,-933057786,25,0.1,80
7,-933057786,25,0.1,64
7,-933057786,25,0.1,72
7,-933057786,25,0.1,89
7,-933057786,25,0.1,112
7,-933057786,25,0.1,77
7,-933057786,25,0.1,66
7,-933057786,25,0.1,70
7,-933057786,25,0.1,93
7,-933057786,25,0.1,113
7,-933057786,25,0.1,78
7,-933057786,25,0.1,71
7,-933057786,25,0.1,117
7,-933057786,25,0.1,74
7,-933057786,25,0.1,79
7,-933057786,25,0.1,108
7,-933057786,25,0.1,61
7,-933057786,25,0.1,86
7,-933057786,25,0.1,85
7,-933057786,25,0.1,95
7,-933057786,25,0.1,101
7,-933057786,25,0.1,55
7,-933057786,25,0.1,80
7,-933057786,25,0.1,73
7,-933057786,25,0.1,69
7,-933057786,25,0.1,75
7,-933057786,25,0.1,68
7,-933057786,25,0.1,97
7,-933057786,25,0.1,82
7,-933057786,25,0.1,69
7,-933057786,25,0.1,95
7,-933057786,25,0.1,85
7,-933057786,25,0.1,72
7,-933057786,25,0.1,53
7,-933057786,25,0.1,80
7,-933057786,25,0.1,85
7,-933057786,25,0.1,101
7,-933057786,25,0.1,84
7,-933057786,25,0.1,99
7,-933057786,25,0.1,92
7,-933057786,25,0.1,72
7,-933057786,25,0.1,89
7,-933057786,25,0.1,66
7,-933057786,25,0.1,57
7,-933057786,25,0.1,87
7,-933057786,25,0.1,94
7,-933057786,25,0.1,75
7,-933057786,25,0.1,89
7,-933057786,25,0.1,104
7,-933057786,25,0.1,77
7,-933057786,25,0.1,52
7,-933057786,25,0.1,104
7,-933057786,25,0.1,69
7,-933057786,25,0.1,75
7,-933057786,25,0.1,84
7,-933057786,25,0.1,56
7,-933057786,25,0.1,59
7,-933057786,25,0.1,77
7,-933057786,25,0.1,67
7,-933057786,25,0.1,65
7,-933057786,25,0.1,61
7,-933057786,25,0.1,82
7,-933057786,25,0.1,72
7,-933057786,25,0.1,71
7,-933057786,25,0.1,75
7,-933057786,25,0.1,67
7,-933057786,25,0.1,49
7,-933057786,25,0.1,81
7,-933057786,25,0.1,87
7,-933057786,25,0.1,74
7,-933057786,25,0.1,65
7,-933057786,25,0.1,104
7,-933057786,25,0.1,86
7,-933057786,25,0.1,80
7,-933057786,25,0.1,69
7,-933057786,25,0.1,84
7,-933057786,25,0.1,65
7,-933057786,25,0.1,101
7,-933057786,25,0.1,53
7,-933057786,25,0.1,69
7,-933057786,25,0.1,82
7,-933057786,25,0.1,70
7,-933057786,25,0.1,53
7,-933057786,25,0.1,55
7,-933057786,25,0.1,89
7,-933057786,25,0.1,74
7,-933057786,25,0.1,66
7,-933057786,25,0.1,90
7,-933057786,25,0.1,92
7,-933057786,25,0.1,76
7,-933057786,25,0.1,56
7,-933057786,25,0.1,72
7,-933057786,25,0.1,97
7,-933057786,25,0.1,64
7,-933057786,25,0.1,59
8,1352588802,25,0.1,69
8,1352588802,25,0.1,77
8,1352588802,25,0.1,75
8,1352588802,25,0.1,117
8,1352588802,25,0.1,112
8,1352588802,25,0.1,98
8,1352588802,25,0.1,70
8,1352588802,25,0.1,101
8,1352588802,25,0.1,80
8,1352588802,25,0.1,64
8,1352588802,25,0.1,47
8,1352588802,25,0.1,77
8,1352588802,25,0.1,87
8,1352588802,25,0.1,109
8,1352588802,25,0.1,109
8,1352588802,25,0.1,65
8,1352588802,25,0.1,97
8,1352588802,25,0.1,85
8,1352588802,25,0.1,86
8,1352588802,25,0.1,50
8,1352588802,25,0.1,51
8,1352588802,25,0.1,75
8,1352588802,25,0.1,94
8,1352588802,25,0.1,85
8,1352588802,25,0.1,81
8,1352588802,25,0.1,59
8,1352588802,25,0.1,84
8,1352588802,25,0.1,74
8,1352588802,25,0.1,88
8,1352588802,25,0.1,74
8,1352588802,25,0.1,99
8,1352588802,25,0.1,79
8,1352588802,25,0.1,84
8,1352588802,25,0.1,88
8,1352588802,25,0.1,73
8,1352588802,25,0.1,78
8,1352588802,25,0.1,102
8,1352588802,25,0.1,95
8,1352588802,25,0.1,70
8,1352588802,25,0.1,81
8,1352588802,25,0.1,65
8,1352588802,25,0.1,82
8,1352588802,25,0.1,67
8,1352588802,25,0.1,63
8,1352588802,25,0.1,85
8,1352588802,25,0.1,65
8,1352588802,25,0.1,66
8,1352588802,25,0.1,94
8,1352588802,25,0.1,62
8,1352588802,25,0.1,80
8,1352588802,25,0.1,91
8,1352588802,25,0.1,138
8,1352588802,25,0.1,64
8,1352588802,25,0.1,103
8,1352588802,25,0.1,72
8,1352588802,25,0.1,55
8,1352588802,25,0.1,80
8,1352588802,25,0.1,112
8,1352588802,25,0.1,84
8,1352588802,25,0.1,72
8,1352588802,25,0.1,101
8,1352588802,25,0.1,70
8,1352588802,25,0.1,74
8,1352588802,25,0.1,56
8,1352588802,25,0.1,86
8,1352588802,25,0.1,84
8,1352588802,25,0.1,72
8,1352588802,25,0.1,81
8,1352588802,25,0.1,75
8,1352588802,25,0.1,64
8,1352588802,25,0.1,65
8,1352588802,25,0.1,97
8,1352588802,25,0.1,75
8,1352588802,25,0.1,51
8,1352588802,25,0.1,89
8,1352588802,25,0.1,62
8,1352588802,25,0.1,128
8,1352588802,25,0.1,50
8,1352588802,25,0.1,90
8,1352588802,25,0.1,136
8,1352588802,25,0.1,60
8,1352588802,25,0.1,103
8,1352588802,25,0.1,53
8,1352588802,25,0.1,89
8,1352588802,25,0.1,117
8,1352588802,25,0.1,104
8,1352588802,25,0.1,64
8,1352588802,25,0.1,64
8,1352588802,25,0.1,88
8,1352588802,25,0.1,86
8,1352588802,25,0.1,104
8,1352588802,25,0.1,72
8,1352588802,25,0.1,113
8,1352588802,25,0.1,71
8,1352588802,25,0.1,79
8,1352588802,25,0.1,71
8,1352588802,25,0.1,61
8,1352588802,25,0.1,93
8,1352588802,25,0.1,118
8,1352588802,25,0.1,68
9,2000097470,25,0.1,117
9,2000097470,25,0.1,79
9,2000097470,25,0.1,106
9,2000097470,25,0.1,117
9,2000097470,25,0.1,111
9,2000097470,25,0.1,103
9,2000097470,25,0.1,101
9,2000097470,25,0.1,116
9,2000097470,25,0.1,97
9,2000097470,25,0.1,90
9,2000097470,25,0.1,104
9,2000097470,25,0.1,81
9,2000097470,25,0.1,90
9,2000097470,25,0.1,93
9,2000097470,25,0.1,117
9,2000097470,25,0.1,109
9,2000097470,25,0.1,92
9,2000097470,25,0.1,105
9,2000097470,25,0.1,94
9,2000097470,25,0.1,103
9,2000097470,25,0.1,98
9,2000097470,25,0.1,107
9,2000097470,25,0.1,79
9,2000097470,25,0.1,120
9,2000097470,25,0.1,77
9,2000097470,25,0.1,133
9,2000097470,25,0.1,79
9,2000097470,25,0.1,108
9,2000097470,25,0.1,87
9,2000097470,25,0.1,107
9,2000097470,25,0.1,82
9,2000097470,25,0.1,86
9,2000097470,25,0.1,77
9,2000097470,25,0.1,99
9,2000097470,25,0.1,93
9,2000097470,25,0.1,100
9,2000097470,25,0.1,107
9,2000097470,25,0.1,119
9,2000097470,25,0.1,124
9,2000097470,25,0.1,105
9,2000097470,25,0.1,90
9,2000097470,25,0.1,99
9,2000097470,25,0.1,82
9,2000097470,25,0.1,100
9,2000097470,25,0.1,77
9,2000097470,25,0.1,104
9,2000097470,25,0.1,81
9,2000097470,25,0.1,144
9,2000097470,25,0.1,77
9,2000097470,25,0.1,88
9,2000097470,25,0.1,102
9,2000097470,25,0.1,93
9,2000097470,25,0.1,64
9,2000097470,25,0.1,102
9,2000097470,25,0.1,96
