Iteracions,Seed,k,Lambda,Beneficis
10,1488085837,125,1.0,63
10,1488085837,125,1.0,90
10,1488085837,125,1.0,85
10,1488085837,125,1.0,75
10,1488085837,125,1.0,93
10,1488085837,125,1.0,87
10,1488085837,125,1.0,82
10,1488085837,125,1.0,84
10,1488085837,125,1.0,87
10,1488085837,125,1.0,62
10,1488085837,125,1.0,76
10,1488085837,125,1.0,85
10,1488085837,125,1.0,73
10,1488085837,125,1.0,92
10,1488085837,125,1.0,77
10,1488085837,125,1.0,86
10,1488085837,125,1.0,75
10,1488085837,125,1.0,81
10,1488085837,125,1.0,78
10,1488085837,125,1.0,82
10,1488085837,125,1.0,98
10,1488085837,125,1.0,81
10,1488085837,125,1.0,114
10,1488085837,125,1.0,91
10,1488085837,125,1.0,113
10,1488085837,125,1.0,64
10,1488085837,125,1.0,87
10,1488085837,125,1.0,95
10,1488085837,125,1.0,88
10,1488085837,125,1.0,69
10,1488085837,125,1.0,87
10,1488085837,125,1.0,74
10,1488085837,125,1.0,102
10,1488085837,125,1.0,63
10,1488085837,125,1.0,100
10,1488085837,125,1.0,66
10,1488085837,125,1.0,89
10,1488085837,125,1.0,52
10,1488085837,125,1.0,74
10,1488085837,125,1.0,62
10,1488085837,125,1.0,58
10,1488085837,125,1.0,76
10,1488085837,125,1.0,67
10,1488085837,125,1.0,81
10,1488085837,125,1.0,90
10,1488085837,125,1.0,84
10,1488085837,125,1.0,77
10,1488085837,125,1.0,82
10,1488085837,125,1.0,80
10,1488085837,125,1.0,86
10,1488085837,125,1.0,79
10,1488085837,125,1.0,77
10,1488085837,125,1.0,65
10,1488085837,125,1.0,75
10,1488085837,125,1.0,82
10,1488085837,125,1.0,95
10,1488085837,125,1.0,115
10,1488085837,125,1.0,86
10,1488085837,125,1.0,71
10,1488085837,125,1.0,88
10,1488085837,125,1.0,80
10,1488085837,125,1.0,100
10,1488085837,125,1.0,83
10,1488085837,125,1.0,78
10,1488085837,125,1.0,93
10,1488085837,125,1.0,93
10,1488085837,125,1.0,106
10,1488085837,125,1.0,90
10,1488085837,125,1.0,75
10,1488085837,125,1.0,75
10,1488085837,125,1.0,103
10,1488085837,125,1.0,66
10,1488085837,125,1.0,118
10,1488085837,125,1.0,95
10,1488085837,125,1.0,97
10,1488085837,125,1.0,53
10,1488085837,125,1.0,77
10,1488085837,125,1.0,75
10,1488085837,125,1.0,75
10,1488085837,125,1.0,94
10,1488085837,125,1.0,82
10,1488085837,125,1.0,68
10,1488085837,125,1.0,86
10,1488085837,125,1.0,47
10,1488085837,125,1.0,66
10,1488085837,125,1.0,80
10,1488085837,125,1.0,58
10,1488085837,125,1.0,122
10,1488085837,125,1.0,87
10,1488085837,125,1.0,93
1,1369763006,125,0.1,165
1,1369763006,125,0.1,159
1,1369763006,125,0.1,112
1,1369763006,125,0.1,135
1,1369763006,125,0.1,160
1,1369763006,125,0.1,152
1,1369763006,125,0.1,160
1,1369763006,125,0.1,136
1,1369763006,125,0.1,151
1,1369763006,125,0.1,131
1,1369763006,125,0.1,119
1,1369763006,125,0.1,163
1,1369763006,125,0.1,130
1,1369763006,125,0.1,146
1,1369763006,125,0.1,147
1,1369763006,125,0.1,124
1,1369763006,125,0.1,145
1,1369763006,125,0.1,170
1,1369763006,125,0.1,112
1,1369763006,125,0.1,155
1,1369763006,125,0.1,143
1,1369763006,125,0.1,151
1,1369763006,125,0.1,132
1,1369763006,125,0.1,112
1,1369763006,125,0.1,122
1,1369763006,125,0.1,141
1,1369763006,125,0.1,137
1,1369763006,125,0.1,149
1,1369763006,125,0.1,112
1,1369763006,125,0.1,159
1,1369763006,125,0.1,112
1,1369763006,125,0.1,141
1,1369763006,125,0.1,151
1,1369763006,125,0.1,120
1,1369763006,125,0.1,154
1,1369763006,125,0.1,128
1,1369763006,125,0.1,112
1,1369763006,125,0.1,128
1,1369763006,125,0.1,144
1,1369763006,125,0.1,165
1,1369763006,125,0.1,118
1,1369763006,125,0.1,139
1,1369763006,125,0.1,128
1,1369763006,125,0.1,128
1,1369763006,125,0.1,132
1,1369763006,125,0.1,130
1,1369763006,125,0.1,145
1,1369763006,125,0.1,121
1,1369763006,125,0.1,157
1,1369763006,125,0.1,152
1,1369763006,125,0.1,122
1,1369763006,125,0.1,132
1,1369763006,125,0.1,162
1,1369763006,125,0.1,140
1,1369763006,125,0.1,142
1,1369763006,125,0.1,145
1,1369763006,125,0.1,141
1,1369763006,125,0.1,132
1,1369763006,125,0.1,147
1,1369763006,125,0.1,138
1,1369763006,125,0.1,113
1,1369763006,125,0.1,159
1,1369763006,125,0.1,128
1,1369763006,125,0.1,135
1,1369763006,125,0.1,152
1,1369763006,125,0.1,131
1,1369763006,125,0.1,151
1,1369763006,125,0.1,147
1,1369763006,125,0.1,118
1,1369763006,125,0.1,138
1,1369763006,125,0.1,132
1,1369763006,125,0.1,117
1,1369763006,125,0.1,154
1,1369763006,125,0.1,149
1,1369763006,125,0.1,130
1,1369763006,125,0.1,128
1,1369763006,125,0.1,137
1,1369763006,125,0.1,129
1,1369763006,125,0.1,112
1,1369763006,125,0.1,112
1,1369763006,125,0.1,164
1,1369763006,125,0.1,139
1,1369763006,125,0.1,163
1,1369763006,125,0.1,133
1,1369763006,125,0.1,159
1,1369763006,125,0.1,112
1,1369763006,125,0.1,157
1,1369763006,125,0.1,112
1,1369763006,125,0.1,161
1,1369763006,125,0.1,130
1,1369763006,125,0.1,153
1,1369763006,125,0.1,164
1,1369763006,125,0.1,164
1,1369763006,125,0.1,134
1,1369763006,125,0.1,112
1,1369763006,125,0.1,146
1,1369763006,125,0.1,140
1,1369763006,125,0.1,150
1,1369763006,125,0.1,132
1,1369763006,125,0.1,153
2,536451423,125,0.1,121
2,536451423,125,0.1,75
2,536451423,125,0.1,103
2,536451423,125,0.1,125
2,536451423,125,0.1,119
2,536451423,125,0.1,107
2,536451423,125,0.1,132
2,536451423,125,0.1,104
2,536451423,125,0.1,116
2,536451423,125,0.1,139
2,536451423,125,0.1,125
2,536451423,125,0.1,78
2,536451423,125,0.1,92
2,536451423,125,0.1,112
2,536451423,125,0.1,110
2,536451423,125,0.1,140
2,536451423,125,0.1,114
2,536451423,125,0.1,121
2,536451423,125,0.1,109
2,536451423,125,0.1,110
2,536451423,125,0.1,117
2,536451423,125,0.1,104
2,536451423,125,0.1,133
2,536451423,125,0.1,103
2,536451423,125,0.1,84
2,536451423,125,0.1,78
2,536451423,125,0.1,123
2,536451423,125,0.1,107
2,536451423,125,0.1,94
2,536451423,125,0.1,111
2,536451423,125,0.1,122
2,536451423,125,0.1,122
2,536451423,125,0.1,109
2,536451423,125,0.1,115
2,536451423,125,0.1,96
2,536451423,125,0.1,106
2,536451423,125,0.1,69
2,536451423,125,0.1,92
2,536451423,125,0.1,123
2,536451423,125,0.1,90
2,536451423,125,0.1,119
2,536451423,125,0.1,123
2,536451423,125,0.1,129
2,536451423,125,0.1,131
2,536451423,125,0.1,112
2,536451423,125,0.1,88
2,536451423,125,0.1,125
2,536451423,125,0.1,108
2,536451423,125,0.1,111
2,536451423,125,0.1,119
2,536451423,125,0.1,91
2,536451423,125,0.1,104
2,536451423,125,0.1,133
2,536451423,125,0.1,112
2,536451423,125,0.1,114
2,536451423,125,0.1,129
2,536451423,125,0.1,106
2,536451423,125,0.1,137
2,536451423,125,0.1,117
2,536451423,125,0.1,108
2,536451423,125,0.1,110
2,536451423,125,0.1,114
2,536451423,125,0.1,111
2,536451423,125,0.1,94
2,536451423,125,0.1,122
2,536451423,125,0.1,84
2,536451423,125,0.1,122
2,536451423,125,0.1,109
2,536451423,125,0.1,113
2,536451423,125,0.1,89
2,536451423,125,0.1,114
2,536451423,125,0.1,80
2,536451423,125,0.1,120
2,536451423,125,0.1,100
2,536451423,125,0.1,106
2,536451423,125,0.1,107
2,536451423,125,0.1,152
2,536451423,125,0.1,141
2,536451423,125,0.1,91
2,536451423,125,0.1,115
2,536451423,125,0.1,116
2,536451423,125,0.1,115
2,536451423,125,0.1,109
2,536451423,125,0.1,104
2,536451423,125,0.1,139
2,536451423,125,0.1,122
2,536451423,125,0.1,84
2,536451423,125,0.1,132
2,536451423,125,0.1,128
2,536451423,125,0.1,104
2,536451423,125,0.1,111
2,536451423,125,0.1,102
2,536451423,125,0.1,104
2,536451423,125,0.1,79
2,536451423,125,0.1,121
2,536451423,125,0.1,91
2,536451423,125,0.1,85
2,536451423,125,0.1,113
2,536451423,125,0.1,90
2,536451423,125,0.1,82
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,71
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,73
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,75
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,66
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,70
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,68
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,69
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,74
3,-1242689469,125,0.1,68
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,71
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,74
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,72
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,71
3,-1242689469,125,0.1,74
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,75
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,73
3,-1242689469,125,0.1,70
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,75
3,-1242689469,125,0.1,75
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,71
3,-1242689469,125,0.1,75
3,-1242689469,125,0.1,76
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,71
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,80
3,-1242689469,125,0.1,81
3,-1242689469,125,0.1,73
3,-1242689469,125,0.1,78
3,-1242689469,125,0.1,77
3,-1242689469,125,0.1,79
3,-1242689469,125,0.1,74
3,-1242689469,125,0.1,77
4,403972414,125,0.1,107
4,403972414,125,0.1,105
4,403972414,125,0.1,129
4,403972414,125,0.1,100
4,403972414,125,0.1,130
4,403972414,125,0.1,115
4,403972414,125,0.1,116
4,403972414,125,0.1,127
4,403972414,125,0.1,80
4,403972414,125,0.1,120
4,403972414,125,0.1,88
4,403972414,125,0.1,105
4,403972414,125,0.1,104
4,403972414,125,0.1,88
4,403972414,125,0.1,153
4,403972414,125,0.1,111
4,403972414,125,0.1,121
4,403972414,125,0.1,120
4,403972414,125,0.1,113
4,403972414,125,0.1,140
4,403972414,125,0.1,150
4,403972414,125,0.1,142
4,403972414,125,0.1,92
4,403972414,125,0.1,93
4,403972414,125,0.1,107
4,403972414,125,0.1,88
4,403972414,125,0.1,153
4,403972414,125,0.1,91
4,403972414,125,0.1,106
4,403972414,125,0.1,114
4,403972414,125,0.1,88
4,403972414,125,0.1,99
4,403972414,125,0.1,112
4,403972414,125,0.1,117
4,403972414,125,0.1,114
4,403972414,125,0.1,137
4,403972414,125,0.1,111
4,403972414,125,0.1,159
4,403972414,125,0.1,120
4,403972414,125,0.1,113
4,403972414,125,0.1,108
4,403972414,125,0.1,107
4,403972414,125,0.1,124
4,403972414,125,0.1,150
4,403972414,125,0.1,134
4,403972414,125,0.1,88
4,403972414,125,0.1,139
4,403972414,125,0.1,103
4,403972414,125,0.1,88
4,403972414,125,0.1,107
4,403972414,125,0.1,128
4,403972414,125,0.1,126
4,403972414,125,0.1,107
4,403972414,125,0.1,112
4,403972414,125,0.1,117
4,403972414,125,0.1,143
4,403972414,125,0.1,114
4,403972414,125,0.1,97
4,403972414,125,0.1,101
4,403972414,125,0.1,118
4,403972414,125,0.1,111
4,403972414,125,0.1,128
4,403972414,125,0.1,108
4,403972414,125,0.1,113
4,403972414,125,0.1,83
4,403972414,125,0.1,122
4,403972414,125,0.1,113
4,403972414,125,0.1,95
4,403972414,125,0.1,113
4,403972414,125,0.1,128
4,403972414,125,0.1,148
4,403972414,125,0.1,100
4,403972414,125,0.1,110
4,403972414,125,0.1,120
4,403972414,125,0.1,133
4,403972414,125,0.1,90
4,403972414,125,0.1,78
4,403972414,125,0.1,114
4,403972414,125,0.1,109
4,403972414,125,0.1,158
4,403972414,125,0.1,110
4,403972414,125,0.1,112
4,403972414,125,0.1,128
4,403972414,125,0.1,130
4,403972414,125,0.1,129
4,403972414,125,0.1,135
4,403972414,125,0.1,98
4,403972414,125,0.1,100
4,403972414,125,0.1,115
4,403972414,125,0.1,107
4,403972414,125,0.1,151
4,403972414,125,0.1,124
4,403972414,125,0.1,124
4,403972414,125,0.1,97
4,403972414,125,0.1,124
4,403972414,125,0.1,94
4,403972414,125,0.1,71
4,403972414,125,0.1,108
4,403972414,125,0.1,90
4,403972414,125,0.1,79
5,-889808105,125,0.1,120
5,-889808105,125,0.1,110
5,-889808105,125,0.1,81
5,-889808105,125,0.1,81
5,-889808105,125,0.1,109
5,-889808105,125,0.1,86
5,-889808105,125,0.1,93
5,-889808105,125,0.1,98
5,-889808105,125,0.1,92
5,-889808105,125,0.1,86
5,-889808105,125,0.1,73
5,-889808105,125,0.1,118
5,-889808105,125,0.1,83
5,-889808105,125,0.1,116
5,-889808105,125,0.1,88
5,-889808105,125,0.1,114
5,-889808105,125,0.1,114
5,-889808105,125,0.1,114
5,-889808105,125,0.1,79
5,-889808105,125,0.1,110
5,-889808105,125,0.1,106
5,-889808105,125,0.1,129
5,-889808105,125,0.1,119
5,-889808105,125,0.1,96
5,-889808105,125,0.1,98
5,-889808105,125,0.1,129
5,-889808105,125,0.1,86
5,-889808105,125,0.1,81
5,-889808105,125,0.1,115
5,-889808105,125,0.1,105
5,-889808105,125,0.1,114
5,-889808105,125,0.1,85
5,-889808105,125,0.1,82
5,-889808105,125,0.1,112
5,-889808105,125,0.1,103
5,-889808105,125,0.1,105
5,-889808105,125,0.1,109
5,-889808105,125,0.1,94
5,-889808105,125,0.1,85
5,-889808105,125,0.1,110
5,-889808105,125,0.1,136
5,-889808105,125,0.1,115
5,-889808105,125,0.1,86
5,-889808105,125,0.1,114
5,-889808105,125,0.1,102
5,-889808105,125,0.1,90
5,-889808105,125,0.1,85
5,-889808105,125,0.1,85
5,-889808105,125,0.1,120
5,-889808105,125,0.1,101
5,-889808105,125,0.1,104
5,-889808105,125,0.1,98
5,-889808105,125,0.1,98
5,-889808105,125,0.1,66
5,-889808105,125,0.1,84
5,-889808105,125,0.1,113
5,-889808105,125,0.1,85
5,-889808105,125,0.1,70
5,-889808105,125,0.1,104
5,-889808105,125,0.1,121
5,-889808105,125,0.1,96
5,-889808105,125,0.1,111
5,-889808105,125,0.1,87
5,-889808105,125,0.1,95
5,-889808105,125,0.1,121
5,-889808105,125,0.1,82
5,-889808105,125,0.1,108
5,-889808105,125,0.1,90
5,-889808105,125,0.1,87
5,-889808105,125,0.1,105
5,-889808105,125,0.1,105
5,-889808105,125,0.1,82
5,-889808105,125,0.1,99
5,-889808105,125,0.1,108
5,-889808105,125,0.1,120
5,-889808105,125,0.1,103
5,-889808105,125,0.1,115
5,-889808105,125,0.1,100
5,-889808105,125,0.1,96
5,-889808105,125,0.1,124
5,-889808105,125,0.1,53
5,-889808105,125,0.1,109
5,-889808105,125,0.1,117
5,-889808105,125,0.1,87
5,-889808105,125,0.1,88
5,-889808105,125,0.1,78
5,-889808105,125,0.1,73
5,-889808105,125,0.1,103
5,-889808105,125,0.1,82
5,-889808105,125,0.1,92
5,-889808105,125,0.1,122
5,-889808105,125,0.1,81
5,-889808105,125,0.1,99
5,-889808105,125,0.1,92
5,-889808105,125,0.1,113
5,-889808105,125,0.1,93
5,-889808105,125,0.1,116
5,-889808105,125,0.1,103
5,-889808105,125,0.1,71
5,-889808105,125,0.1,83
6,1072354349,125,0.1,115
6,1072354349,125,0.1,117
6,1072354349,125,0.1,137
6,1072354349,125,0.1,126
6,1072354349,125,0.1,112
6,1072354349,125,0.1,136
6,1072354349,125,0.1,116
6,1072354349,125,0.1,110
6,1072354349,125,0.1,128
6,1072354349,125,0.1,121
6,1072354349,125,0.1,125
6,1072354349,125,0.1,127
6,1072354349,125,0.1,130
6,1072354349,125,0.1,108
6,1072354349,125,0.1,128
6,1072354349,125,0.1,129
6,1072354349,125,0.1,118
6,1072354349,125,0.1,120
6,1072354349,125,0.1,125
6,1072354349,125,0.1,115
6,1072354349,125,0.1,123
6,1072354349,125,0.1,116
6,1072354349,125,0.1,124
6,1072354349,125,0.1,115
6,1072354349,125,0.1,119
6,1072354349,125,0.1,117
6,1072354349,125,0.1,118
6,1072354349,125,0.1,119
6,1072354349,125,0.1,118
6,1072354349,125,0.1,127
6,1072354349,125,0.1,117
6,1072354349,125,0.1,118
6,1072354349,125,0.1,118
6,1072354349,125,0.1,118
6,1072354349,125,0.1,127
6,1072354349,125,0.1,126
6,1072354349,125,0.1,117
6,1072354349,125,0.1,130
6,1072354349,125,0.1,118
6,1072354349,125,0.1,115
6,1072354349,125,0.1,117
6,1072354349,125,0.1,117
6,1072354349,125,0.1,118
6,1072354349,125,0.1,112
6,1072354349,125,0.1,122
6,1072354349,125,0.1,119
6,1072354349,125,0.1,122
6,1072354349,125,0.1,112
6,1072354349,125,0.1,117
6,1072354349,125,0.1,118
6,1072354349,125,0.1,120
6,1072354349,125,0.1,122
6,1072354349,125,0.1,117
6,1072354349,125,0.1,130
6,1072354349,125,0.1,124
6,1072354349,125,0.1,112
6,1072354349,125,0.1,117
6,1072354349,125,0.1,112
6,1072354349,125,0.1,116
6,1072354349,125,0.1,119
6,1072354349,125,0.1,127
6,1072354349,125,0.1,127
6,1072354349,125,0.1,118
6,1072354349,125,0.1,117
6,1072354349,125,0.1,119
6,1072354349,125,0.1,116
6,1072354349,125,0.1,128
6,1072354349,125,0.1,126
6,1072354349,125,0.1,120
6,1072354349,125,0.1,123
6,1072354349,125,0.1,116
6,1072354349,125,0.1,121
6,1072354349,125,0.1,116
6,1072354349,125,0.1,117
6,1072354349,125,0.1,118
6,1072354349,125,0.1,120
6,1072354349,125,0.1,116
6,1072354349,125,0.1,116
6,1072354349,125,0.1,119
6,1072354349,125,0.1,118
6,1072354349,125,0.1,117
6,1072354349,125,0.1,132
6,1072354349,125,0.1,115
6,1072354349,125,0.1,125
6,1072354349,125,0.1,126
6,1072354349,125,0.1,124
6,1072354349,125,0.1,122
6,1072354349,125,0.1,126
6,1072354349,125,0.1,123
6,1072354349,125,0.1,130
6,1072354349,125,0.1,126
6,1072354349,125,0.1,115
6,1072354349,125,0.1,126
6,1072354349,125,0.1,128
6,1072354349,125,0.1,127
6,1072354349,125,0.1,122
6,1072354349,125,0.1,118
6,1072354349,125,0.1,116
6,1072354349,125,0.1,119
6,1072354349,125,0.1,118
7,1440344270,125,0.1,77
7,1440344270,125,0.1,74
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,70
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,74
7,1440344270,125,0.1,73
7,1440344270,125,0.1,75
7,1440344270,125,0.1,74
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,76
7,1440344270,125,0.1,77
7,1440344270,125,0.1,77
7,1440344270,125,0.1,76
7,1440344270,125,0.1,75
7,1440344270,125,0.1,77
7,1440344270,125,0.1,76
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,76
7,1440344270,125,0.1,74
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,71
7,1440344270,125,0.1,79
7,1440344270,125,0.1,73
7,1440344270,125,0.1,79
7,1440344270,125,0.1,75
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,74
7,1440344270,125,0.1,78
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,65
7,1440344270,125,0.1,79
7,1440344270,125,0.1,76
7,1440344270,125,0.1,79
7,1440344270,125,0.1,73
7,1440344270,125,0.1,73
7,1440344270,125,0.1,78
7,1440344270,125,0.1,75
7,1440344270,125,0.1,79
7,1440344270,125,0.1,74
7,1440344270,125,0.1,73
7,1440344270,125,0.1,76
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,75
7,1440344270,125,0.1,76
7,1440344270,125,0.1,78
7,1440344270,125,0.1,76
7,1440344270,125,0.1,78
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,72
7,1440344270,125,0.1,79
7,1440344270,125,0.1,77
7,1440344270,125,0.1,75
7,1440344270,125,0.1,76
7,1440344270,125,0.1,79
7,1440344270,125,0.1,76
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,78
7,1440344270,125,0.1,78
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,77
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,75
7,1440344270,125,0.1,76
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,79
7,1440344270,125,0.1,76
7,1440344270,125,0.1,78
8,1471126534,125,0.1,62
8,1471126534,125,0.1,95
8,1471126534,125,0.1,90
8,1471126534,125,0.1,115
8,1471126534,125,0.1,85
8,1471126534,125,0.1,78
8,1471126534,125,0.1,91
8,1471126534,125,0.1,77
8,1471126534,125,0.1,84
8,1471126534,125,0.1,103
8,1471126534,125,0.1,81
8,1471126534,125,0.1,115
8,1471126534,125,0.1,85
8,1471126534,125,0.1,112
8,1471126534,125,0.1,100
8,1471126534,125,0.1,107
8,1471126534,125,0.1,74
8,1471126534,125,0.1,95
8,1471126534,125,0.1,66
8,1471126534,125,0.1,79
8,1471126534,125,0.1,107
8,1471126534,125,0.1,110
8,1471126534,125,0.1,67
8,1471126534,125,0.1,56
8,1471126534,125,0.1,105
8,1471126534,125,0.1,120
8,1471126534,125,0.1,98
8,1471126534,125,0.1,85
8,1471126534,125,0.1,87
8,1471126534,125,0.1,99
8,1471126534,125,0.1,95
8,1471126534,125,0.1,87
8,1471126534,125,0.1,99
8,1471126534,125,0.1,93
8,1471126534,125,0.1,86
8,1471126534,125,0.1,98
8,1471126534,125,0.1,97
8,1471126534,125,0.1,112
8,1471126534,125,0.1,107
8,1471126534,125,0.1,84
8,1471126534,125,0.1,107
8,1471126534,125,0.1,115
8,1471126534,125,0.1,107
8,1471126534,125,0.1,114
8,1471126534,125,0.1,102
8,1471126534,125,0.1,66
8,1471126534,125,0.1,120
8,1471126534,125,0.1,114
8,1471126534,125,0.1,97
8,1471126534,125,0.1,80
8,1471126534,125,0.1,94
8,1471126534,125,0.1,68
8,1471126534,125,0.1,82
8,1471126534,125,0.1,120
8,1471126534,125,0.1,109
8,1471126534,125,0.1,94
8,1471126534,125,0.1,70
8,1471126534,125,0.1,85
8,1471126534,125,0.1,88
8,1471126534,125,0.1,108
8,1471126534,125,0.1,105
8,1471126534,125,0.1,114
8,1471126534,125,0.1,113
8,1471126534,125,0.1,108
8,1471126534,125,0.1,104
8,1471126534,125,0.1,123
8,1471126534,125,0.1,99
8,1471126534,125,0.1,111
8,1471126534,125,0.1,117
8,1471126534,125,0.1,85
8,1471126534,125,0.1,91
8,1471126534,125,0.1,108
8,1471126534,125,0.1,100
8,1471126534,125,0.1,97
8,1471126534,125,0.1,122
8,1471126534,125,0.1,88
8,1471126534,125,0.1,77
8,1471126534,125,0.1,108
8,1471126534,125,0.1,97
8,1471126534,125,0.1,115
8,1471126534,125,0.1,78
8,1471126534,125,0.1,103
8,1471126534,125,0.1,100
8,1471126534,125,0.1,96
8,1471126534,125,0.1,113
8,1471126534,125,0.1,110
8,1471126534,125,0.1,104
8,1471126534,125,0.1,77
8,1471126534,125,0.1,77
8,1471126534,125,0.1,74
8,1471126534,125,0.1,112
8,1471126534,125,0.1,100
8,1471126534,125,0.1,124
8,1471126534,125,0.1,91
8,1471126534,125,0.1,98
8,1471126534,125,0.1,117
8,1471126534,125,0.1,73
8,1471126534,125,0.1,77
8,1471126534,125,0.1,112
8,1471126534,125,0.1,101
9,-1950565665,125,0.1,85
9,-1950565665,125,0.1,82
9,-1950565665,125,0.1,104
9,-1950565665,125,0.1,86
9,-1950565665,125,0.1,128
9,-1950565665,125,0.1,81
9,-1950565665,125,0.1,92
9,-1950565665,125,0.1,96
9,-1950565665,125,0.1,80
9,-1950565665,125,0.1,101
9,-1950565665,125,0.1,131
9,-1950565665,125,0.1,80
9,-1950565665,125,0.1,104
9,-1950565665,125,0.1,105
9,-1950565665,125,0.1,92
9,-1950565665,125,0.1,96
9,-1950565665,125,0.1,96
9,-1950565665,125,0.1,94
9,-1950565665,125,0.1,117
9,-1950565665,125,0.1,64
9,-1950565665,125,0.1,94
9,-1950565665,125,0.1,94
9,-1950565665,125,0.1,112
9,-1950565665,125,0.1,107
9,-1950565665,125,0.1,64
9,-1950565665,125,0.1,108
9,-1950565665,125,0.1,115
9,-1950565665,125,0.1,112
9,-1950565665,125,0.1,147
9,-1950565665,125,0.1,95
9,-1950565665,125,0.1,82
9,-1950565665,125,0.1,135
9,-1950565665,125,0.1,115
9,-1950565665,125,0.1,103
9,-1950565665,125,0.1,96
9,-1950565665,125,0.1,99
9,-1950565665,125,0.1,85
9,-1950565665,125,0.1,99
9,-1950565665,125,0.1,101
9,-1950565665,125,0.1,92
9,-1950565665,125,0.1,64
9,-1950565665,125,0.1,99
9,-1950565665,125,0.1,84
9,-1950565665,125,0.1,99
9,-1950565665,125,0.1,97
